time,input_voltage,el_power
7522.86,7.42105263157895,2568.98427280267
7523.36,3.0,1463.22867106955
7523.53858,10.0,3104.24858860713
7523.56,7.42105263157895,2545.51304731466
7523.84,6.245,1887.99059693768
7523.88,3.0,1410.5948436839
7523.94,7.42105263157895,2483.58267663121
7524.38,3.0,1552.06440964372
7524.53768,10.0,3083.75632954869
7524.78,7.42105263157895,2454.52493146146
7524.84,6.245,1986.61008699079
7525.0,3.0,1490.79893628734
7525.14,7.42105263157895,2582.80719779145
7525.38,3.0,1456.71065255498
7525.53678,10.0,3108.97803482962
7525.84,6.245,1874.82152209899
7525.98,7.42105263157895,2544.73696221458
7526.12,3.0,1395.68480924102
7526.38,7.42105263157895,2488.84671766038
7526.44,3.0,1538.26340397557
7526.53588,10.0,3085.60405547635
7526.84,6.245,1981.23273389593
7527.16,3.0,1474.00939507012
7527.24,7.42105263157895,2454.45929307767
7527.46,3.0,1442.89341921343
7527.5,7.42105263157895,2589.19167219698
7527.53498,10.0,3103.5085837806
7527.84,6.245,1881.51502494736
7528.24,3.0,1381.84236149277
7528.42,7.42105263157895,2551.28684965676
7528.48,3.0,1530.76520289182
7528.53408,10.0,3082.00207252769
7528.6,7.42105263157895,2494.13778684347
7528.84,6.245,2000.88151973576
7529.36,3.0,1475.28813124084
7529.52,3.0,1430.53832530098
7529.53318,10.0,3108.91555438448
7529.56,7.42105263157895,2452.1802913594
7529.6,7.42105263157895,2587.56674384191
7529.84,6.245,1887.41451045121
7530.46,3.0,1368.69086515728
7530.53228,10.0,3081.24833791413
7530.58,7.42105263157895,2549.8783784764
7530.62,7.42105263157895,2512.5674519756
7530.72,3.0,1499.37427672182
7530.84,6.245,1984.85858259824
7531.52,3.0,1448.92732311584
7531.53138,10.0,3096.53124538069
7531.6,7.78947368421053,2454.15568307616
7531.62,7.78947368421053,2594.79026721359
7531.84,6.245,1888.43120026666
7531.92,3.0,1411.34002636636
7532.53048,10.0,3078.67005717621
7532.56,3.0,1352.57650200099
7532.62,7.78947368421053,2545.82618400426
7532.66,7.78947368421053,2502.74894312621
7532.84,6.245,2001.1990072734
7533.0,3.0,1497.39695472677
7533.52958,10.0,3096.72751705797
7533.62,3.0,1432.30820416349
7533.62,7.78947368421053,2457.81240822082
7533.72,7.78947368421053,2591.96687441215
7533.84,6.245,1866.56406046899
7534.12,3.0,1413.40236035152
7534.52868,10.0,3076.60213497629
7534.68,3.0,1344.41994203366
7534.7,7.78947368421053,2555.11074114023
7534.84,7.78947368421053,2500.53531722305
7534.84,6.245,1986.7077896805
7535.18,3.0,1485.56516775147
7535.52778,10.0,3104.18803261154
7535.74,3.0,1420.95530425634
7535.84,6.245,1888.34555566715
7535.94,7.78947368421053,2464.94337360904
7535.98,7.78947368421053,2605.11221527192
7536.22,3.0,1388.35946870718
7536.52688,10.0,3084.03889940486
7536.84,6.245,1988.51905470261
7536.86,3.0,1332.6284680946
7537.08,7.78947368421053,2561.89770557137
7537.16,7.78947368421053,2506.66091593506
7537.26,3.0,1476.11894985816
7537.52598,10.0,3077.03822272908
7537.84,6.245,1908.50362395286
7537.94,3.0,1417.46077089686
7538.2,7.78947368421053,2465.89080895264
7538.28,3.0,1377.97484577024
7538.34,7.78947368421053,2600.5914070308
7538.52508,10.0,3102.07114613036
7538.84,6.245,1994.00414733559
7539.1,3.0,1331.90128738444
7539.3,3.0,1459.10486095811
7539.5,7.78947368421053,2506.30088014172
7539.52,7.78947368421053,2565.74250980568
7539.52418,10.0,3082.9631127386
7539.84,6.245,1883.55065426083
7540.2,3.0,1397.22387572106
7540.44,3.0,1362.50063114624
7540.52328,10.0,3103.65945075753
7540.6,7.78947368421053,2598.78523190143
7540.82,7.78947368421053,2478.03284461165
7540.84,6.245,1983.73718857618
7541.28,3.0,1305.68453160496
7541.52,3.0,1446.39158606919
7541.52238,10.0,3080.12682601539
7541.8,7.78947368421053,2514.30838768128
7541.84,6.245,1881.82180673148
7542.14,7.78947368421053,2577.43134031609
7542.34,3.0,1395.01043810675
7542.52148,10.0,3103.19665047353
7542.66,3.0,1345.61421173754
7542.84,6.245,1968.14309808866
7542.9,7.78947368421053,2606.55807577523
7543.32,7.78947368421053,2487.40351239572
7543.44,3.0,1296.52017458691
7543.52058,10.0,3087.50019258735
7543.78,3.0,1436.39610648324
7543.84,6.245,1887.30491554431
7544.18,7.78947368421053,2513.99519019984
7544.32,7.78947368421053,2578.27885596517
7544.51968,10.0,3081.83309373129
7544.52,3.0,1386.45219449468
7544.84,6.245,1976.43818402838
7544.88,3.0,1333.40757891446
7545.32,7.78947368421053,2597.25088742384
7545.34,7.78947368421053,2494.11472945141
7545.51878,10.0,3103.28695041795
7545.56,3.0,1290.32265153511
7545.84,6.245,1884.88988460147
7545.94,3.0,1426.24664867039
7546.32,7.78947368421053,2519.65520703547
7546.34,7.78947368421053,2581.13359593029
7546.51788,10.0,3090.54025028162
7546.58,3.0,1370.50246670829
7546.84,6.245,1978.15648946462
7546.94,3.0,1325.0854427371
7547.34,7.78947368421053,2605.30994939117
7547.38,7.78947368421053,2498.99309961432
7547.51698,10.0,3105.61485344042
7547.58,3.0,1281.27868742601
7547.84,6.245,1888.34951269856
7547.94,3.0,1414.56637416577
7548.42,7.78947368421053,2517.68196379331
7548.51608,10.0,3079.55280455273
7548.56,7.78947368421053,2580.78726805128
7548.62,3.0,1366.08035085052
7548.84,6.245,1982.43690743802
7548.96,3.0,1317.86483582693
7549.42,7.78947368421053,2617.89950006504
7549.51518,10.0,3102.95400247828
7549.66,3.0,1286.19379549828
7549.84,6.245,1881.70215187873
7549.88,7.78947368421053,2499.30552086851
7549.98,3.0,1410.23606275028
7550.51428,10.0,3084.02337998292
7550.54,7.78947368421053,2528.82351559695
7550.72,3.0,1362.98637971112
7550.84,6.245,1973.87117005947
7550.96,7.78947368421053,2589.76702101479
7551.04,3.0,1317.33931437847
7551.51338,10.0,3100.75484976753
7551.78,7.78947368421053,2609.94010724296
7551.82,3.0,1272.24117856459
7551.84,6.245,1856.61978229402
7552.1,3.0,1404.36658756318
7552.22,7.78947368421053,2500.75790317797
7552.51248,10.0,3083.41383261876
7552.84,6.245,1985.74973404513
7552.9,3.0,1352.73910896296
7552.96,7.78947368421053,2527.67130462806
7553.24,3.0,1313.96938975328
7553.51158,10.0,3106.66295093595
7553.6,7.78947368421053,2595.30712961122
7553.84,6.245,1866.47386764716
7553.98,3.0,1255.32958359941
7554.02,7.78947368421053,2621.86676002605
7554.28,3.0,1392.42720862515
7554.51068,10.0,3078.86645646091
7554.84,6.245,1972.89988007545
7554.88,7.78947368421053,2502.91502516767
7555.06,3.0,1337.16899867877
7555.14,7.78947368421053,2540.27731823179
7555.4,3.0,1299.40857948293
7555.50978,10.0,3096.42495518823
7555.84,6.245,1884.35771721189
7556.12,7.78947368421053,2592.19729026535
7556.16,3.0,1241.45057396953
7556.24,7.78947368421053,2633.96309813053
7556.46,3.0,1393.47547338276
7556.50888,10.0,3105.68490584803
7556.84,6.245,1996.22725392629
7557.3,3.0,1321.75351031692
7557.32,7.78947368421053,2503.85054970035
7557.48,7.78947368421053,2545.0575261996
7557.48,3.0,1291.92491681047
7557.50798,10.0,3088.23101578966
7557.84,6.245,1873.87577233079
7558.34,7.78947368421053,2597.48757193549
7558.44,3.0,1245.01213281418
7558.50708,10.0,3081.2197135758
7558.52,3.0,1375.10713297298
7558.64,7.78947368421053,2636.5185227242
7558.84,6.245,2006.67129194938
7559.4,7.78947368421053,2504.20652208218
7559.5,3.0,1321.42391703243
7559.50618,10.0,3105.02591123572
7559.54,3.0,1282.66852241367
7559.8,7.78947368421053,2547.6958859158
7559.84,6.245,1879.28622237769
7560.44,7.78947368421053,2599.25278328936
7560.50528,10.0,3083.48518407604
7560.52,3.0,1220.72374353017
7560.56,3.0,1375.19798830864
7560.84,6.245,1988.44060090396
7560.98,7.78947368421053,2641.49247329436
7561.5,7.78947368421053,2519.66446388146
7561.50438,10.0,3103.20639103289
7561.56,3.0,1312.07410027985
7561.56,3.0,1283.69850813614
7561.84,6.245,1898.64716976317
7562.04,7.78947368421053,2556.77439824834
7562.50348,10.0,3079.67256879578
7562.58,7.78947368421053,2603.87263530593
7562.6,3.0,1212.33057459638
7562.62,3.0,1367.83246479185
7562.84,6.245,1997.67088805391
7563.2,7.78947368421053,2643.38925864012
7563.50258,10.0,3101.64006977602
7563.66,3.0,1291.68964036684
7563.7,3.0,1262.91834920751
7563.8,7.78947368421053,2505.7228124177
7563.84,6.245,1880.01329523909
7564.22,7.78947368421053,2556.89130473953
7564.50168,10.0,3077.71438290413
7564.76,3.0,1203.51610259136
7564.82,3.0,1345.95392062586
7564.84,6.245,1996.48705615234
7565.1,7.78947368421053,2599.78588551481
7565.24,7.78947368421053,2644.24517110874
7565.50078,10.0,3098.1609591374
7565.84,6.245,1872.7089037513
7565.84,3.0,1285.20866190818
7565.88,3.0,1253.35418659955
7566.26,7.78947368421053,2550.92578069131
7566.38,7.78947368421053,2511.43207430521
7566.49988,10.0,3080.75476440006
7566.84,6.245,1989.56085500963
7566.88,3.0,1192.18052795039
7566.96,3.0,1342.00294232079
7567.28,7.78947368421053,2651.32144017935
7567.49898,10.0,3094.7077044248
7567.5,7.78947368421053,2601.28523075867
7567.84,6.245,1878.50858499887
7567.9,3.0,1277.74981280309
7568.06,3.0,1241.71469042588
7568.28,7.78947368421053,2553.1114657531
7568.49808,10.0,3071.6653876517
7568.7,7.78947368421053,2519.6176905096
7568.84,6.245,1989.29034312763
7568.96,3.0,1185.62434553285
7569.16,3.0,1331.68300938488
7569.44,7.78947368421053,2649.36414206497
7569.49718,10.0,3093.59263252038
7569.84,6.245,1886.86929037311
7569.94,7.78947368421053,2610.67965426816
7570.06,3.0,1255.52279473232
7570.18,3.0,1234.67845448163
7570.49628,10.0,3073.41942986761
7570.72,7.78947368421053,2557.46227989278
7570.84,6.245,2000.01383365853
7571.0,7.78947368421053,2523.95451793271
7571.2,3.0,1174.79622977133
7571.2,3.0,1312.61979529222
7571.49538,10.0,3090.43512380783
7571.84,6.245,1865.9859141229
7571.92,7.78947368421053,2645.95293739273
7572.0,7.78947368421053,2623.34648978729
7572.26,3.0,1217.39612491132
7572.28,3.0,1259.78083921885
7572.49448,10.0,3064.64546657189
7572.84,6.245,1997.19795609566
7573.0,7.78947368421053,2531.80214783571
7573.08,7.78947368421053,2558.93593157995
7573.28,3.0,1301.19329970449
7573.32,3.0,1158.85508887028
7573.49358,10.0,3098.62555580998
7573.84,6.245,1874.41907789383
7574.04,7.78947368421053,2620.82343026128
7574.26,7.78947368421053,2653.99868526105
7574.3,3.0,1206.36350301537
7574.34,3.0,1243.5980183933
7574.49268,10.0,3071.79179888835
7574.84,6.245,1991.317249801
7575.1,7.78947368421053,2534.91532238742
7575.38,7.78947368421053,2563.3008701166
7575.38,3.0,1153.4454344315
7575.4,3.0,1295.7864512597
7575.49178,10.0,3085.48526287605
7575.84,6.245,1873.30797645265
7576.38,7.78947368421053,2632.22302703211
7576.44,3.0,1232.58535754711
7576.48,3.0,1200.52749146352
7576.49088,10.0,3073.8652008233
7576.54,7.78947368421053,2650.24391515698
7576.84,6.245,1992.79914102285
7577.44,3.0,1146.75738147232
7577.48998,10.0,3095.10720424486
7577.56,3.0,1279.82391463415
7577.76,7.78947368421053,2543.99170827945
7577.84,7.78947368421053,2568.82771092829
7577.84,6.245,1870.51387310602
7578.48908,10.0,3066.25481783622
7578.5,3.0,1229.47182812536
7578.66,3.0,1177.55406949612
7578.84,6.245,1980.00921112683
7579.0,7.78947368421053,2634.23067806093
7579.02,7.78947368421053,2658.28393721668
7579.48818,10.0,3086.58457908162
7579.54,3.0,1133.02730326908
7579.72,3.0,1264.23438018822
7579.84,6.245,1865.0307329798
7580.26,7.78947368421053,2545.28958362245
7580.26,7.78947368421053,2561.11032874586
7580.48728,10.0,3098.48518546877
7580.58,3.0,1221.06878657806
7580.78,3.0,1171.81639214013
7580.84,6.245,1977.29280218705
7581.34,7.78947368421053,2645.76001731935
7581.48638,10.0,3075.94349118391
7581.6,7.78947368421053,2637.75525087561
7581.62,3.0,1120.01360592263
7581.8,3.0,1245.89527666513
7581.84,6.245,1869.90012782171
7582.34,7.78947368421053,2566.29676050911
7582.48548,10.0,3095.06460442645
7582.68,3.0,1208.84690777963
7582.84,7.78947368421053,2541.80690986189
7582.84,6.245,2017.68662804548
7582.88,3.0,1167.74382679498
7583.4,7.78947368421053,2666.46506431277
7583.48458,10.0,3071.7238891943
7583.78,3.0,1118.64052825471
7583.84,6.245,1873.4847190309
7583.94,7.78947368421053,2643.11548441675
7583.94,3.0,1243.8141073974
7584.44,7.78947368421053,2574.39855468186
7584.48368,10.0,3098.36648145475
7584.84,6.245,1999.72388894654
7584.92,3.0,1205.83454920111
7584.98,7.78947368421053,2553.61400682871
7585.0,3.0,1151.21594630883
7585.48278,10.0,3068.49551574585
7585.54,7.78947368421053,2667.65855472801
7585.84,6.245,1886.71053124604
7585.98,3.0,1109.03168673011
7586.0,7.78947368421053,2638.98023436007
7586.06,3.0,1242.91237451816
7586.48188,10.0,3090.4936682578
7586.66,7.78947368421053,2583.27801374714
7586.84,6.245,2001.4847915127
7587.04,7.78947368421053,2547.35219482127
7587.1,3.0,1196.04193507028
7587.1,3.0,1140.16555233602
7587.48098,10.0,3070.68158771087
7587.82,7.78947368421053,2679.64141968398
7587.84,6.245,1894.0581018104
7588.06,7.78947368421053,2642.941021636
7588.14,3.0,1119.3512135801
7588.16,3.0,1220.5437453337
7588.48008,10.0,3082.67175713994
7588.84,6.245,1985.83709032822
7588.98,7.78947368421053,2588.37216642817
7589.12,7.78947368421053,2557.61549289562
7589.16,3.0,1203.30610643735
7589.3,3.0,1132.24993911995
7589.47918,10.0,3067.56046732972
7589.84,6.245,1884.46954321005
7590.16,7.78947368421053,2680.11528360483
7590.18,3.0,1118.20338569689
7590.2,7.78947368421053,2643.00655311384
7590.36,3.0,1216.17430497572
7590.47828,10.0,3103.50998192385
7590.84,6.245,1989.74099442685
7591.22,3.0,1206.510580534
7591.38,7.78947368421053,2588.79784674642
7591.42,7.78947368421053,2557.14149887448
7591.44,3.0,1131.98664063691
7591.47738,10.0,3065.54217769901
7591.84,6.245,1881.0598560628
7592.22,3.0,1118.38656215378
7592.46,3.0,1205.7242429746
7592.47648,10.0,3090.81969671145
7592.56,7.78947368421053,2680.868184686
7592.62,7.78947368421053,2650.14389520299
7592.84,6.245,2002.32092252727
7593.24,3.0,1210.62710789953
7593.47558,10.0,3073.90838144662
7593.48,3.0,1121.08466172294
7593.62,7.78947368421053,2590.93575742159
7593.84,6.245,1879.40258740646
7593.86,7.78947368421053,2556.55367169451
7594.3,3.0,1115.66441377956
7594.47468,10.0,3093.57775958608
7594.5,3.0,1208.44306932146
7594.72,7.78947368421053,2686.57239075803
7594.84,6.245,1965.07085412035
7595.16,7.78947368421053,2664.54476360338
7595.38,3.0,1210.8504506852
7595.47378,10.0,3065.41545447659
7595.54,3.0,1103.52321045733
7595.84,6.245,1885.91662761808
7595.92,7.78947368421053,2587.12227500979
7596.38,3.0,1129.98659574673
7596.47288,10.0,3097.8664738059
7596.58,3.0,1183.94191449934
7596.6,7.78947368421053,2570.69062966291
7596.84,6.245,1980.23227749046
7597.12,7.78947368421053,2683.74836067056
7597.47198,10.0,3073.63316721131
7597.52,3.0,1212.412546229
7597.7,3.0,1101.94516336282
7597.84,6.245,1862.26498846768
7597.96,7.78947368421053,2670.56694845798
7598.38,7.78947368421053,2590.61561921376
7598.47108,10.0,3098.20602160685
7598.64,3.0,1114.36169104784
7598.74,3.0,1187.1764284813
7598.84,6.245,1968.10415135181
7599.08,7.78947368421053,2577.58022273804
7599.38,7.78947368421053,2673.71073261405
7599.47018,10.0,3071.82753663952
7599.72,3.0,1204.48118758171
7599.8,3.0,1102.09273619833
7599.84,6.245,1872.72259533015
7600.1,7.78947368421053,2673.48221357954
7600.4,7.78947368421053,2596.51460168824
7600.46928,10.0,3100.52378412358
7600.74,3.0,1113.05273558356
7600.84,6.245,1983.28351578692
7600.86,3.0,1168.87615862515
7601.16,7.78947368421053,2594.47467634608
7601.4,7.78947368421053,2690.92142320507
7601.46838,10.0,3076.73069983943
7601.76,3.0,1211.28363193497
7601.84,6.245,1884.52533585035
7601.9,3.0,1087.05488013539
7602.16,7.78947368421053,2678.25139176077
7602.46,7.78947368421053,2603.88994929072
7602.46748,10.0,3089.97727408523
7602.78,3.0,1117.23265496444
7602.84,6.245,1979.76040779923
7602.9,3.0,1169.6702306292
7603.22,7.78947368421053,2593.32699580699
7603.46658,10.0,3071.12224277282
7603.54,7.78947368421053,2685.32435550193
7603.84,6.245,1869.99089592881
7603.86,3.0,1210.79789091854
7603.92,3.0,1083.59899088136
7604.24,7.78947368421053,2684.23548649079
7604.46568,10.0,3097.22341965091
7604.66,7.78947368421053,2600.61815144363
7604.84,6.245,1971.12101767394
7604.86,3.0,1116.59633803458
7604.92,3.0,1165.79733367805
7605.46478,10.0,3075.89893327351
7605.48,7.78947368421053,2587.63064532422
7605.84,6.245,1876.19929813094
7605.86,7.78947368421053,2679.93603396551
7605.88,3.0,1206.46873850221
7605.94,3.0,1065.8217050152
7606.46388,10.0,3095.14430860681
7606.8,7.78947368421053,2680.00454627202
7606.84,6.245,1981.64133322926
7606.94,3.0,1110.47690436382
7606.96,3.0,1162.65638328948
7607.02,7.78947368421053,2606.09396246127
7607.46298,10.0,3078.00171456812
7607.84,6.245,1884.09854813642
7607.96,7.78947368421053,2591.33837249759
7607.98,3.0,1061.16048366044
7608.0,3.0,1208.28919062434
7608.18,7.78947368421053,2692.90390663929
7608.46208,10.0,3098.81355145628
7608.84,6.245,1984.6317653977
7609.06,3.0,1109.45601394609
7609.08,3.0,1149.01277119051
7609.34,7.78947368421053,2684.90759782285
7609.4,7.78947368421053,2609.49723077436
7609.46118,10.0,3076.63283132475
7609.84,6.245,1875.42169884153
7610.08,3.0,1206.45881404207
7610.2,3.0,1060.23632831411
7610.46028,10.0,3101.07123434947
7610.48,7.78947368421053,2708.26436285665
7610.7,7.78947368421053,2594.74570186562
7610.84,6.245,1988.14279362937
7611.14,3.0,1113.83135562007
7611.2,3.0,1150.43985390498
7611.45938,10.0,3083.20262178157
7611.64,7.78947368421053,2615.5926245234
7611.84,6.245,1882.2718845232
7611.86,7.78947368421053,2688.096540284
7612.18,3.0,1206.0898208993
7612.24,3.0,1055.61444329011
7612.45848,10.0,3074.08694232479
7612.82,7.78947368421053,2716.14611850779
7612.84,6.245,1973.78252605062
7613.08,7.78947368421053,2598.15104896134
7613.24,3.0,1113.41669880495
7613.26,3.0,1144.3467678203
7613.45758,10.0,3099.37842556924
7613.84,6.245,1883.05465262551
7613.96,7.78947368421053,2618.47255185122
7614.1,7.78947368421053,2695.75601752252
7614.28,3.0,1060.93853787902
7614.32,3.0,1204.93423215811
7614.45668,10.0,3079.83563940583
7614.84,6.245,1974.85125270302
7615.12,7.78947368421053,2721.88077891287
7615.14,7.78947368421053,2599.67803100631
7615.28,3.0,1144.20958934518
7615.34,3.0,1113.29385102032
7615.45578,10.0,3098.06294374926
7615.84,6.245,1882.81240186695
7616.14,7.78947368421053,2692.77650641369
7616.28,3.0,1062.5855572278
7616.36,3.0,1198.56712138432
7616.4,7.78947368421053,2628.10194869392
7616.45488,10.0,3076.9592322342
7616.84,6.245,1982.78115508759
7617.16,7.78947368421053,2608.20712376173
7617.34,3.0,1154.74610234459
7617.36,3.0,1115.56606492226
7617.45398,10.0,3101.32249905468
7617.64,7.78947368421053,2718.30426887075
7617.84,6.245,1901.35664498835
7618.26,7.78947368421053,2696.06592016365
7618.34,3.0,1060.58441115437
7618.4,3.0,1208.724525593
7618.45308,10.0,3080.63034210561
7618.66,7.78947368421053,2635.43752615632
7618.84,6.245,1968.08611337822
7619.38,3.0,1145.72155886628
7619.42,3.0,1121.98802118758
7619.45218,10.0,3070.12159168754
7619.48,7.78947368421053,2610.7533228563
7619.66,7.78947368421053,2726.47672208218
7619.84,6.245,1872.04103514439
7620.4,3.0,1064.42895122363
7620.45128,10.0,3093.41121603266
7620.48,3.0,1208.50585586516
7620.66,7.78947368421053,2634.78075564707
7620.68,7.78947368421053,2702.01605318396
7620.84,6.245,1963.0715104672
7621.45038,10.0,3075.42350013514
7621.48,3.0,1147.47605068035
7621.5,3.0,1119.97167499038
7621.66,7.78947368421053,2723.80717116962
7621.84,6.245,1868.42251116956
7621.88,7.78947368421053,2614.74913587642
7622.44948,10.0,3090.49289109942
7622.56,3.0,1055.59412005639
7622.56,3.0,1204.41221225146
7622.7,7.78947368421053,2630.34963360862
7622.84,6.245,1978.92273835294
7623.2,7.78947368421053,2719.15030586298
7623.44858,10.0,3072.02417753494
7623.58,3.0,1150.44366780343
7623.6,3.0,1118.7344249582
7623.84,6.245,1877.79820853125
7623.86,7.78947368421053,2725.10470679508
7624.44768,10.0,3097.60495266089
7624.46,7.78947368421053,2623.54965861137
7624.64,3.0,1070.03598242053
7624.7,3.0,1211.69995216508
7624.84,6.245,1967.74699278041
7625.08,7.78947368421053,2645.9536339733
7625.44678,10.0,3071.48562138413
7625.68,3.0,1148.40799932316
7625.82,8.15789473684211,2721.62182300333
7625.84,3.0,1131.48584398038
7625.84,6.245,1894.90795558747
7626.28,8.15789473684211,2733.5734219289
7626.44588,10.0,3095.9380439518
7626.68,3.0,1066.75624144041
7626.84,6.245,2000.26651579383
7626.88,3.0,1210.47128673196
7627.02,8.15789473684211,2633.93280566346
7627.44498,10.0,3076.52554767282
7627.48,8.15789473684211,2643.2089510207
7627.7,3.0,1147.97704870939
7627.84,6.245,1892.29543109198
7627.9,3.0,1120.27502886593
7628.02,8.15789473684211,2726.2554626833
7628.44408,10.0,3094.59132350543
7628.68,8.15789473684211,2743.34684559291
7628.72,3.0,1059.68359765465
7628.84,6.245,1988.91633225815
7628.96,3.0,1207.13071911536
7629.02,8.15789473684211,2630.92408335691
7629.44318,10.0,3068.85045700248
7629.72,3.0,1146.10041125546
7629.84,6.245,1881.93369966421
7629.9,8.15789473684211,2648.62869186544
7629.96,3.0,1123.76309953238
7630.06,8.15789473684211,2731.29846442185
7630.44228,10.0,3092.14122632832
7630.76,3.0,1066.72458763689
7630.84,6.245,1983.35862268682
7630.96,3.0,1219.3759641437
7631.06,8.15789473684211,2636.87993552461
7631.12,8.15789473684211,2749.47043802071
7631.44138,10.0,3078.50979882046
7631.84,6.245,1875.73308868501
7631.84,3.0,1148.87170965648
7631.98,3.0,1120.65296399925
7632.08,8.15789473684211,2720.5921487306
7632.42,8.15789473684211,2664.72147614989
7632.44048,10.0,3099.3851667532
7632.84,6.245,1979.44691158066
7632.88,3.0,1049.05567424205
7633.0,3.0,1211.08069335145
7633.22,8.15789473684211,2632.14097841769
7633.43958,10.0,3076.01190582507
7633.54,8.15789473684211,2757.89503166672
7633.84,6.245,1865.81565451873
7633.98,3.0,1145.32706846965
7634.02,3.0,1121.83684792649
7634.34,8.15789473684211,2727.79760366717
7634.43868,10.0,3101.32621760171
7634.7,8.15789473684211,2658.68267619993
7634.84,6.245,1984.52082022824
7635.04,3.0,1057.99935909277
7635.06,3.0,1214.72366857421
7635.43778,10.0,3076.41939729335
7635.56,8.15789473684211,2632.55134512526
7635.76,8.15789473684211,2760.1765167566
7635.84,6.245,1888.19050681353
7636.06,3.0,1116.38652949825
7636.08,3.0,1148.64282932438
7636.43688,10.0,3092.74939563627
7636.72,8.15789473684211,2720.57459171152
7636.76,8.15789473684211,2666.12258301759
7636.84,6.245,1984.64615492181
7637.14,3.0,1050.12795642835
7637.18,3.0,1207.43594039704
7637.43598,10.0,3076.87610552389
7637.78,8.15789473684211,2759.06428898979
7637.84,6.245,1864.69786043522
7638.0,8.15789473684211,2636.19389457652
7638.16,3.0,1147.23304927045
7638.26,3.0,1133.53465787492
7638.43508,10.0,3095.68138595946
7638.82,8.15789473684211,2672.91840456698
7638.84,6.245,1959.01151378032
7639.08,8.15789473684211,2712.47725086064
7639.16,3.0,1051.80590789625
7639.3,3.0,1213.98355489702
7639.43418,10.0,3071.9029294433
7639.84,6.245,1872.38648680049
7639.86,8.15789473684211,2768.5134992355
7640.18,3.0,1143.98863364202
7640.34,3.0,1112.74316015179
7640.36,8.15789473684211,2641.05375938514
7640.43328,10.0,3098.02795890081
7640.84,6.245,1990.98988699341
7641.04,8.15789473684211,2679.34757264143
7641.18,3.0,1045.54102016552
7641.34,3.0,1196.29562015317
7641.43238,10.0,3081.43641816631
7641.58,8.15789473684211,2725.223442225
7641.84,6.245,1872.98759870337
7642.18,3.0,1145.47584722934
7642.2,8.15789473684211,2762.25334813665
7642.4,3.0,1115.50391049277
7642.43148,10.0,3096.58601673351
7642.68,8.15789473684211,2644.53127580675
7642.84,6.245,1984.81883262621
7643.22,3.0,1048.50139038224
7643.4,8.15789473684211,2680.77009099799
7643.4,3.0,1203.00240988154
7643.43058,10.0,3070.5189596743
7643.68,8.15789473684211,2738.00903921864
7643.84,6.245,1880.60968513201
7644.28,3.0,1135.75303319365
7644.42968,10.0,3092.54704703693
7644.44,3.0,1116.71048473095
7644.52,8.15789473684211,2773.17225934436
7644.68,8.15789473684211,2651.28268966034
7644.84,6.245,1973.71248874566
7645.34,3.0,1053.49522196245
7645.42878,10.0,3075.39620232888
7645.46,3.0,1199.78210745785
7645.6,8.15789473684211,2677.98410854827
7645.68,8.15789473684211,2739.27648397414
7645.84,6.245,1874.25365198706
7646.38,3.0,1148.59934565141
7646.42788,10.0,3090.96501909706
7646.5,3.0,1113.79908029335
7646.72,8.15789473684211,2649.85712018362
7646.78,8.15789473684211,2771.07258552737
7646.84,6.245,1974.84893150628
7647.42,3.0,1058.41329221168
7647.42698,10.0,3075.6286466423
7647.5,3.0,1197.12546822251
7647.84,6.245,1876.45890865037
7648.04,8.15789473684211,2747.47797691004
7648.04,8.15789473684211,2682.62012621121
7648.42608,10.0,3097.33405190494
7648.46,3.0,1148.74750865688
7648.54,3.0,1111.99497157752
7648.84,6.245,1975.56934955507
7649.26,8.15789473684211,2652.58066447303
7649.34,8.15789473684211,2778.98742976115
7649.42518,10.0,3076.44848745502
7649.5,3.0,1061.07034395484
7649.6,3.0,1200.20676616768
7649.84,6.245,1850.54494121898
7650.4,8.15789473684211,2751.82480518193
7650.42428,10.0,3096.81231420152
7650.5,3.0,1151.74284164161
7650.6,8.15789473684211,2678.44776365204
7650.62,3.0,1106.89921866134
7650.84,6.245,1973.98047369753
7651.42338,10.0,3082.12179777368
7651.5,3.0,1065.48204867015
7651.54,8.15789473684211,2661.89521335238
7651.64,3.0,1205.40204792349
7651.8,8.15789473684211,2780.66575430192
7651.84,6.245,1879.59574023598
7652.42248,10.0,3099.21144612459
7652.54,3.0,1157.34081191697
7652.7,3.0,1120.014773511
7652.84,6.245,1985.39060128706
7652.86,8.15789473684211,2693.61964105763
7652.92,8.15789473684211,2751.58632617004
7653.42158,10.0,3072.27076501443
7653.58,3.0,1064.81486784808
7653.84,6.245,1880.44364094168
7653.86,3.0,1199.4566504613
7653.88,8.15789473684211,2780.33281704608
7654.42068,10.0,3093.27934540121
7654.46,8.15789473684211,2662.86910380159
7654.64,3.0,1159.87990859105
7654.84,6.245,1974.0393970202
7654.88,8.15789473684211,2685.98245827035
7654.88,3.0,1107.51435643303
7655.41978,10.0,3102.8261420884
7655.74,3.0,1072.94370703458
7655.84,6.245,1865.97907795695
7655.88,8.15789473684211,2762.6864434781
7655.94,8.15789473684211,2785.91251713058
7655.96,3.0,1202.86739002995
7656.41888,10.0,3073.70468382796
7656.76,3.0,1165.17013080058
7656.84,6.245,1969.44779577358
7656.88,8.15789473684211,2675.66868744204
7656.98,8.15789473684211,2691.94760710139
7657.06,3.0,1114.91917212442
